,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"IDBi Land Loan, A/C No. 1348675100002523  67,79,000 67 Lacs+ IDBI Insurance Loan, A/c No. 1348675100002547  2,10,000 2 Lacs+ IDBi Joint Home Loan, A/c No. 1152675100007900  1,05,33,000 1 Crore+ IDBI Joint Home Loan, A/C NO. 1152675100008891  1,07,60,000 1 Crore+ IDBI Joint Home Loan, A/C No. 1152675100009614  64,52,000 64 Lacs+ IDBi Joint Home Insurance Loan, A/C NO. 1152675100007917  2,00,000 2 Lacs+ UBI Term Loan, A/C No. 480106650620203  81,58,000 81 Lacs+","IDBI Land Loan, A/C No. 1348675100002530  67,79,000 67 Lacs+ IDBi Joint Home Loan, A/C No. 1152675100007900  1,05,33,000 1 Crore+ IDBi Joint Home Loan, A/C No. 1152675100008891  1,07,60,000 1 Crore+ IDBi, Joint Home Loan, A/C NO. 1152675100009614  64,52,000 64 Lacs+ IDBI Joint Home Insurance Loan, A/c No. 1152675100007917  2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,78,16,000 7 Crore+"
2,i,Loans due to Individual / Entity,"Unsecured Loans from friends and Relatives  39,77,000 39 Lacs+","Unsecured Loans from friends and Relatives 53,63,000 53 Lacs+",Nil,Nil,Nil,Nil,"Rs 93,40,000 93 Lacs+"
3,i,Any other Liability,"Security Deposit  2,35,000 2 Lacs+","12,38,000 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 14,73,000 14 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"4,73,05,000 4 Crore+","4,13,25,000 4 Crore+",Nil,Nil,Nil,Nil,"Rs 8,86,30,000 8 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 4,73,04,000 4 Crore+","Rs 4,13,25,000 4 Crore+",Nil,Nil,Nil,Nil,"Rs 8,86,29,000 8 Crore+"
