,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"80,000 80 Thou+","1,20,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,00,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","ICICI, No 06300550xxxxx  2,03,066 2 Lacs+ ICICI, No 06300150xxxxx  10,49,942 10 Lacs+ Bank of Baroda, No 3131050000xxxxx  4,72,558 4 Lacs+ Bank of Baroda, No 3131020000xxxxx  4,815 4 Thou+ SBI, No 2002988xxxxx  84,563 84 Thou+ SBI, No 1172655xxxxx  84,105 84 Thou+ SBI, No 3558615xxxxx  65,915 65 Thou+ HDFC, No 1740153000xxxxx  53,751 53 Thou+","SBI, No 2002988xxxxx  3,390 3 Thou+ Indian Bank, No 5919931xxxxx  27,056 27 Thou+ BOI, No 44001031000xxxxx  99,569 99 Thou+ SBI, No 3000182xxxxx  39,885 39 Thou+",Nil,Nil,Nil,Nil,"Rs 21,88,615 21 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Mutual Fund  4,02,783 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,02,783 4 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra XUV700  27,00,000 27 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 27,00,000 27 Lacs+"
8,vii,Jewellery (give details weight value),Nil,"40 Grm Gold  30,00,000 30 Lacs+",Nil,Nil,Nil,Nil,"Rs 30,00,000 30 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"51,21,498 51 Lacs+","32,89,900 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 84,11,398 84 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 52,01,498 52 Lacs+","Rs 32,89,900 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 84,91,398 84 Lacs+"
