,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,68,950 1 Lacs+","1,15,270 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,84,220 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Doranda Ranchi 1,13,130 1 Lacs+ SBI, Basuki nath  77,903 77 Thou+ SBI, Dumka 2,55,115 2 Lacs+ Jharkhand deposit Rajya Gramin Bank Nonihat  98,107 98 Thou+ Central Bank Of India, Nonihat  48,690 48 Thou+ SBI Nonihat  11,000 11 Thou+","SBI Nonihat 3,76,954 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,80,899 9 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc","Post Recurring Deposit Nonihat 28,19,100 28 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 28,19,100 28 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Bullet Motor Cycle Model 2017 JH04P1239  1,40,000 1 Lacs+ Motor Cycle Splendar Pro JH04D7425 Year 2010 56,000 56 Thou+ Mahindra Invader, 2005 JH04B3333 5,10,000 5 Lacs+ Maruti Alto LX, Year 2004 JH04A8003  3,75,000 3 Lacs+ Tata Storm Year 2018 JH04Q2823 17,00,000 17 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 27,81,000 27 Lacs+"
8,vii,Jewellery (give details weight value),"500 Gms Gold  35,25,000 35 Lacs+ 2 KG Silver  1,80,000 1 Lacs+","500 Gms Gold 35,25,000 35 Lacs+ 5 KG Silver 4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 76,80,000 76 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,00,77,995 1 Crore+","44,67,224 44 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,45,45,219 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,00,77,995 1 Crore+","Rs 44,67,224 44 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,45,45,219 1 Crore+"
