,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,90,000 1 Lacs+","1,90,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,80,000 3 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Punjab and Sindh Bank, Rautapur Kalan, No 0514100000xxxxx  44,631 44 Thou+ State Bank of India, Chowk, No 3698527xxxxx  1,21,296 1 Lacs+ Bank of Baroda Khutar No 0673010000xxxxx  3,95,417 3 Lacs+ State bank of India Town Hall No 4073649xxxxx  11,000 11 Thou+ Punjab and Sindh Bank, Rautapur Kalan, No 0514100000xxxxx  3,67,322 3 Lacs+","State Bank of India, Branch Keruganj, No 2005944xxxxx  3,31,655 3 Lacs+ Canara Bank, Shahajahanpur, No 283710101xxxxx  46,470 46 Thou+ SBI Chowk FD, No 3922240xxxxx  53,000 53 Thou+ FDR SBI  52,500 52 Thou+ FDR SBI  52,500 52 Thou+ FDR SBI  52,500 52 Thou+",Nil,"FDR Punjab and Sindh Bank, Ritapur Kalan  50,000 50 Thou+ Punjab and Sindh Bank, Ritapur Kalan, No 0514100006xxxxx  531 5 Hund+",Nil,Nil,"Rs 15,78,822 15 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","500 Share Samtaansh Krishak Mitra Farma Producer Company Ltd.  50,000 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Motor Cycle UP27U2940, Year 2012  60,000 60 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 60,000 60 Thou+"
8,vii,Jewellery (give details weight value),"98 gm. Gold  4,00,000 4 Lacs+","497 gm. Gold  20,00,000 20 Lacs+ 500 gm. Silver  30,000 30 Thou+",Nil,"20 gm. Gold  80,000 80 Thou+","20 gm. Gold  80,000 80 Thou+",Nil,"Rs 25,90,000 25 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Investment in Agriculture  1,00,000 1 Lacs+ Other Home Assets  2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,00,000 3 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"19,39,667 19 Lacs+","28,08,625 28 Lacs+",Nil,"1,30,531 1 Lacs+","80,000 80 Thou+",Nil,"Rs 49,58,823 49 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 19,39,666 19 Lacs+","Rs 28,08,625 28 Lacs+",Nil,"Rs 1,30,531 1 Lacs+","Rs 80,000 80 Thou+",Nil,"Rs 49,58,822 49 Lacs+"
