,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,50,000 2 Lacs+","2,00,000 2 Lacs+",Nil,"15,000 15 Thou+",Nil,Nil,"Rs 4,65,000 4 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","FD UCO Bank Baliapur Br. 15,00,000 15 Lacs+ SB A/c UCO Bank Baliapur Br. 4,532 4 Thou+ SB SBI A/c Sindri Br. 17,345 17 Thou+ SB A/c UCO Bank Baliapur 20,000 20 Thou+","UCO Bank Baliapur Br. 12,000 12 Thou+",Nil,"SB A/c UCO Bank Balipur Br. 56,037 56 Thou+",Nil,Nil,"Rs 16,09,914 16 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Mutual Fund 5,01,975 5 Lacs+ Share Rs. 2,97,071 2 Lacs+ Grow Demat Acc  10,55,811 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 18,54,857 18 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC 1,23,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,23,000 1 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","JH 10BG 5259 Maruti Ignis Car 5,20,000 5 Lacs+ JH 10BD 6803 Honda Shine 70,255 70 Thou+ JH 10AT 7029 Pleasure Scooty 46,000 46 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 6,36,255 6 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 10 Gram  70,000 70 Thou+","Gold 50 Gram  3,50,000 3 Lacs+ Silver 200 Gram 20,000 20 Thou+",Nil,Nil,Nil,Nil,"Rs 4,40,000 4 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"44,75,989 44 Lacs+","5,82,000 5 Lacs+",Nil,"71,037 71 Thou+",Nil,Nil,"Rs 51,29,026 51 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 44,75,989 44 Lacs+","Rs 5,82,000 5 Lacs+",Nil,"Rs 71,037 71 Thou+",Nil,Nil,"Rs 51,29,026 51 Lacs+"
