,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,00,000 5 Lacs+","2,50,000 2 Lacs+",Nil,"20,000 20 Thou+",Nil,Nil,"Rs 7,70,000 7 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Doronda  10,49,899 10 Lacs+ SBI A.D.B.  14,033 14 Thou+ HDFC Daltanganj  1,86,157 1 Lacs+ JRGB Garhwa, No 8406710xxxxx  10,000 10 Thou+ FD  20,000 20 Thou+","SBI Main Branch Daltonganj  25,908 25 Thou+ IDFC Ranchi  63,713 63 Thou+",Nil,"SBI Main Banch Daltonganj  51,006 51 Thou+",Nil,Nil,"Rs 14,20,716 14 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,"LIC  1,25,000 1 Lacs+ LIC  1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,25,000 2 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Scorpio JH01EV2233, Year 2022  15,64,490 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 15,64,490 15 Lacs+"
8,vii,Jewellery (give details weight value),"Gold Jewellery 200 gm.  15,00,000 15 Lacs+","Diamond Jewellery  8,00,000 8 Lacs+ Gold Jewellery  15,00,000 15 Lacs+ Silver Jewellery  5,00,000 5 Lacs+",Nil,"Gold Jewellery  2,00,000 2 Lacs+",Nil,Nil,"Rs 45,00,000 45 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"48,44,579 48 Lacs+","33,64,621 33 Lacs+",Nil,"2,71,006 2 Lacs+",Nil,Nil,"Rs 84,80,206 84 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 48,44,579 48 Lacs+","Rs 33,64,621 33 Lacs+",Nil,"Rs 2,71,006 2 Lacs+",Nil,Nil,"Rs 84,80,206 84 Lacs+"
