,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,00,000 1 Lacs+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Lucknow  47,34,843 47 Lacs+ HDFC Lucknow  29,84,000 29 Lacs+ IB Orai  3,69,389 3 Lacs+ IB Charkhari  1,20,000 1 Lacs+","HDFC Lucknow  35,000 35 Thou+ BOB Lucknow  4,16,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 86,59,232 86 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"Birla Sun Insurance 5,10,000 5 Lacs+","HDFC Insurance  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,10,000 10 Lacs+"
6,v,Personal loans/advance given,"Gomati Travels, Lucknow  2,34,42,048 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,34,42,048 2 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","Scorpio UP12N6400, Model- 2012  7,50,000 7 Lacs+ Alto, UP32EY9292, Model- 2012  3,00,000 3 Lacs+ Innova, UP32HJ2021, Model- 2006 21,06,200 21 Lacs+","Honda City, UP32JR1616, Model- 2017  13,00,000 13 Lacs+",Nil,Nil,Nil,Nil,"Rs 44,56,200 44 Lacs+"
8,vii,Jewellery (give details weight value),"Gold- 200 Gram  10,00,000 10 Lacs+","Gold- 500 Gram, Silver- 45 Kg  25,69,000 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 35,69,000 35 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"3,64,16,480 3 Crore+","48,70,000 48 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,12,86,480 4 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 3,64,16,480 3 Crore+","Rs 48,70,000 48 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,12,86,480 4 Crore+"
