,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"80,000 80 Thou+","50,000 50 Thou+",Nil,"20,000 20 Thou+","17,000 17 Thou+","13,000 13 Thou+","Rs 1,80,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","PNB Jehgeerabad Sitapur No 07180017001xxxxx  25,000 25 Thou+ SBI Lucknow No 2040460xxxxx  38,105 38 Thou+ Indian Bank Jankipuram No 2039394xxxxx  4,66,544 4 Lacs+ Dist Co-Op Bank Sitapur Ac No-6955  72,855 72 Thou+ Union Bank Lucknow No 5201012107xxxxx  5,800 5 Thou+ HDFC Bank Sitapur No 0852193000xxxxx  1,80,427 1 Lacs+ SBI Sachiwalaya Lucknow No 2040460xxxxx  23,59,069 23 Lacs+","Indian Bank Jankipuram No 2039402xxxxx 8,25,272 8 Lacs+ UBI Aliganj Lucknow No 5201410007xxxxx  1,03,584 1 Lacs+ Aryabart Bank Bhadmara Reusa No 61523010006xxxxx  9,33,291 9 Lacs+ Union Bank Aliganj No 06070030116xxxxx  20,167 20 Thou+ PNB Jehgeerabad Sitapur No 071800010015xxxxx  5,000 5 Thou+",Nil,Nil,Nil,Nil,"Rs 50,35,114 50 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy No 22685xxxxx  1,00,000 1 Lacs+ LIC Policy No 21367xxxxx  3,00,000 3 Lacs+ LIC Policy No 21320xxxxx  10,00,000 10 Lacs+ LIC Policy No 21271xxxxx  1,00,000 1 Lacs+ LIC Policy No 21265xxxxx  50,000 50 Thou+","LIC Policy No 21761xxxxx  1,45,000 1 Lacs+ LIC Policy No 21368xxxxx  2,00,000 2 Lacs+",Nil,"LIC Policy No 23602xxxxx  5,00,000 5 Lacs+",Nil,Nil,"Rs 23,95,000 23 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Bullet MC Reg No-UHI/7325  8,000 8 Thou+ Isuzu Car Reg No-UP-32-KW-1008  15,00,000 15 Lacs+","Handa Mobliuser Reg No-UP-32-FT-9792  4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,08,000 19 Lacs+"
8,vii,Jewellery (give details weight value),"2 Gold Chain  1,00,000 1 Lacs+","Gold & Silver Jewellery  4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,50,000 5 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Rifile 55,000 55 Thou+ Revolver  60,000 60 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,15,000 1 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"48,70,800 48 Lacs+","27,32,314 27 Lacs+",Nil,Nil,Nil,Nil,"Rs 76,03,114 76 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 65,00,800 65 Lacs+","Rs 31,32,314 31 Lacs+",Nil,"Rs 5,20,000 5 Lacs+","Rs 17,000 17 Thou+","Rs 13,000 13 Thou+","Rs 1,01,83,114 1 Crore+"
