,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,"Bank OD ICICI Bank Ranchi A/c No. 017505011049, Overdraft  1,24,22,070 1 Crore+ Bank OD ICICI Bank Ranchi A/c No. 017505011049, Term Loan 4,18,778 4 Lacs+ Bank OD ICICI Bank Ranchi A/c No. 017505011049, Housing Loan 67,82,687 67 Lacs+ Bank OD ICICI Bank Ranchi A/c No. 017505011049, Car Loan 3,39,545 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,99,63,080 1 Crore+"
2,i,Loans due to Individual / Entity,"Raja Ram Soren HUF, Personal Loan 25,00,000 25 Lacs+ Smt. Kalpana Murmu Soren , Personal Loan / Advance / Custodian 31,00,000 31 Lacs+","Hemant Soren, Purchase of Car & Construction of Shorai Bhawan 76,00,000 76 Lacs+ A.K.Jha, Construction of Shorai Bhawan & Other 10,00,000 10 Lacs+ Ampa Manji , Construction of Sohrai Bhawan & Other 31,00,000 31 Lacs+ Shibu Soren , Construction of Sohrai Bhawan & Other 15,00,000 15 Lacs+ SL Pvt. Ltd., Costodian 5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,93,00,000 1 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"56,00,000 56 Lacs+","3,36,63,081 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,92,63,081 3 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 56,00,000 56 Lacs+","Rs 3,36,63,080 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,92,63,080 3 Crore+"
