,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"6,50,000 6 Lacs+","5,40,000 5 Lacs+","9,50,000 9 Lacs+",Nil,Nil,Nil,"Rs 21,40,000 21 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Bank ,Branch Tanda No 1113883xxxxx  13,15,722 13 Lacs+ SBI Bank Br Secre, Lucknow No 1022300xxxxx  8,18,650 8 Lacs+ BOB, Br Tanda No 0677010001xxxxx  11,28,659 11 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 331700010009xxxxx  60,486 60 Thou+ SBI, Agri. Br Akbarpur A.C No 1064007xxxxx  1,47,084 1 Lacs+ Uco Bank Br Faizabad No 0961010000xxxxx  2,584 2 Thou+ PNB Bank Br Mahamaya Govt Alopethik Medical Collg. Sadarpur No 724000010000xxxxx  1,04,460 1 Lacs+ ICICI Bank Br Tanda No 10520100xxxxx  4,09,915 4 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 331700210011xxxxx  45,755 45 Thou+ PNB Bank Br Tanda Tharmal Power Plant No 1xxxxx, FDR 2,32,702 2 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 1xxxxx, FDR 2,32,702 2 Lacs+ SBI Bank Br Iiltifaganj No 4076138xxxxx  74,911 74 Thou+","Baroda UP Gramin Bank Br Kedarnagar No 5497010001xxxxx  6,43,856 6 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 331700010010xxxxx  7,29,109 7 Lacs+ BOB Br Akbarpur No 0783010001xxxxx  5,15,082 5 Lacs+ SBI Bank Br Tanda No 3090909xxxxx  7,16,488 7 Lacs+ PNB Bank Br Vijayant Khand Lucknow No 691100010000xxxxx  1,78,779 1 Lacs+ SBI Br Tanda Tharmal Power Plant No 3509386xxxxx  3,55,579 3 Lacs+ HDFC Bank Br Akbarpur No 5010011048xxxxx  1,07,349 1 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 33xxxxxDA0004203, FDR 2,41,073 2 Lacs+ HDFC Bank, Br Akbarpur No 5030010331xxxxx, FDR , Dt-30.07.2016  3,86,912 3 Lacs+ PNB Bank Br Tanda Tharmal Power Plant No 33xxxxxNo 0000000xxxxx, PPF Dt- 26.06. & 11.11.16  2,08,157 2 Lacs+","PNB, Br.Tanda Tharmal Power Plant, No 33170010014xxxxx  2,45,912 2 Lacs+",Nil,Nil,Nil,"Rs 89,01,926 89 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,"Post Office N.T.P.C. SB No 729851xxxxx  6,35,705 6 Lacs+ Post Office N.T.P.C. No 324531xxxxx  3,12,800 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,48,505 9 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"Ambedkar Nagar Education Simiti Mohiuddinpur Tanda Ambedkar Nagar 20,000 20 Thou+ Shrimati Shobhawati Verma 6,65,000 6 Lacs+ Aashutosh Verma 9,00,000 9 Lacs+ Ramjit Verma 5,00,000 5 Lacs+","Ram Adhar Gramin Trust Mohiuddinpur 10,00,000 10 Lacs+","Prabha Verma 10,00,000 10 Lacs+ Dr. Chhaya Verma 3,00,000 3 Lacs+ Shobhawati Verma 80,000 80 Thou+ Lalji Verma 4,00,000 4 Lacs+",Nil,Nil,Nil,"Rs 48,65,000 48 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra D.I.Jeep Model 1997, (Cost-1997) No. UP-32-R/4142, 1,69,651 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,69,651 1 Lacs+"
8,vii,Jewellery (give details weight value),"90 Gm Gold 4,27,500 4 Lacs+","400 Gm Gold 19,00,000 19 Lacs+ 1 Kg Gram Silver 41,800 41 Thou+",Nil,Nil,Nil,Nil,"Rs 23,69,300 23 Lacs+"
9,viii,"Other assets, such as values of claims / interests","1 S.B.B.L. Gun 1 N.P. Bore Revolver 1 N.P.Bore Raifal 1,20,000 1 Lacs+","1 N.P.Bore Revolver 1,12,877 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,32,877 2 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"80,25,785 80 Lacs+","85,34,497 85 Lacs+","29,75,912 29 Lacs+",Nil,Nil,Nil,"Rs 1,95,36,194 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 80,25,781 80 Lacs+","Rs 86,25,566 86 Lacs+","Rs 29,75,912 29 Lacs+",Nil,Nil,Nil,"Rs 1,96,27,259 1 Crore+"
