,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,25,000 2 Lacs+","2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,25,000 4 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Koshani Branch No 0003281409xxxxx  55,992 55 Thou+ ICICI Bank J.S.takar Branch No 6288150xxxxx  27,001 27 Thou+","ICICI Bank Nagpur Civil Line Branch No 00590105xxxxx  3,177 3 Thou+ SBI Koshani Branch No 0003763780xxxxx  5,21,538 5 Lacs+ SBI Koshani Branch Gaziyabad No 0034153513xxxxx  1,09,820 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,17,528 7 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","SBI Koshani Branch No 0003856759xxxxx  10,000 10 Thou+ SBI Koshani Branch No 000385675xxxxx  11,446 11 Thou+ ICICI Bank J.S.takar Branch No 62881000xxxxx  30,000 30 Thou+ FDRN -628813023356  53,011 53 Thou+ FDRN -628813023347  1,06,910 1 Lacs+ FDRN -628813023349  53,269 53 Thou+ FDRN -628813026359  1,02,538 1 Lacs+ FDRN -628813023348  1,06,537 1 Lacs+ FDRN -628813022201  10,758 10 Thou+ LIC Policy -231107591  50,000 50 Thou+ LIC Policy -233242725  50,000 50 Thou+","SBI Koshani Branch No 0000003961229xxxxx  50,000 50 Thou+ SBI Koshani Branch No 03881446xxxxx  1,11,983 1 Lacs+ SBI Koshani Branch No 03849233xxxxx  1,14,325 1 Lacs+ SBI Bank Nagpur Civil Line Branch No 03194188xxxxx  10,000 10 Thou+ UCO Bank Branch Sukanya  10,000 10 Thou+ SBI Koshani Branch A/C No038492348568  50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 9,30,777 9 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy No 23110xxxxx  50,000 50 Thou+ LIC Policy No 23324xxxxx  50,000 50 Thou+","LIC Policy No 97821xxxxx  17,87,994 17 Lacs+ LIC Policy No 00528xxxxx  95,000 95 Thou+ HDFC Policy No 1570xxxxx  9,086 9 Thou+ Bajaj Policy No.  11,800 11 Thou+ PLI 6,00,000 6 Lacs+ ICICI Policy No 1730xxxxx  2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 28,53,880 28 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Honda Activa 110CC Reg No.MH31DT-3153  14,000 14 Thou+ Wegnar Reg No.MH31EK-3156  2,15,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,29,000 2 Lacs+"
8,vii,Jewellery (give details weight value),550 Gram Gold  0*(Value Not Given),25 Gram Gold  0*(Value Not Given),Nil,Nil,Nil,Nil,Rs 0
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"35,42,462.75 35 Lacs+","44,16,545.02 44 Lacs+",Nil,Nil,Nil,Nil,"Rs 79,59,007.77 79 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 9,92,462 9 Lacs+","Rs 41,63,723 41 Lacs+",Nil,Nil,Nil,Nil,"Rs 51,56,185 51 Lacs+"
