,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,00,000 5 Lacs+","7,00,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,00,000 12 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Ghanghari Branch SB 2,75,605 2 Lacs+ SBI Doranda Branch Ac 1,42,628 1 Lacs+ JGB Branch SB 1,927 1 Thou+ Bank of Baroda Jhumri Telaiya Branch FD 1,00,000 1 Lacs+ SBI Ghanghari Branch FD 1,47,481 1 Lacs+","SBI PBB Hazaribagh Matwari 6,37,120 6 Lacs+ BOI Barkatha Branch SB 14,600 14 Thou+ Bank of Baroda Jhumari Tetaiya Branch  4,200 4 Thou+",Nil,"SBI PBB Hazaribagh Matwari 2,450 2 Thou+","SBI PBB Hazaribagh Matwari 2,544 2 Thou+",Nil,"Rs 13,28,555 13 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Sum Assured  60,00,000 60 Lacs+","SBI Life Insured 42,00,000 42 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,02,00,000 1 Crore+"
6,v,Personal loans/advance given,"Personal Loan From Chandan Kumar Singh  20,00,000 20 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 20,00,000 20 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Scorpio S6+JH02AII- 5555, Year- 2015  11,50,000 11 Lacs+ Scorpio S 11-JH02BB- 5555, Year 2020  18,56,000 18 Lacs+","Scorpio Classic 11 JH02BK- 5555, Year- 2022  19,76,000 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 49,82,000 49 Lacs+"
8,vii,Jewellery (give details weight value),"250 Gms Gold  18,60,500 18 Lacs+ 1 KG Silver  86,000 86 Thou+","300 Gms Gold  22,35,000 22 Lacs+ 1 KG Silver  86,000 86 Thou+",Nil,Nil,Nil,Nil,"Rs 42,67,500 42 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,41,20,141 1 Crore+","98,52,920 98 Lacs+",Nil,"2,450 2 Thou+","2,544 2 Thou+",Nil,"Rs 2,39,78,055 2 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,41,20,141 1 Crore+","Rs 98,52,920 98 Lacs+",Nil,"Rs 2,450 2 Thou+","Rs 2,544 2 Thou+",Nil,"Rs 2,39,78,055 2 Crore+"
