,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Cash Credit PNB  4,99,175 4 Lacs+ Term Loan PNB  8,09,130 8 Lacs+","Term Loan PNB  1,08,51,125 1 Crore+ Car Loa PNB  10,02,223 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,31,61,653 1 Crore+"
2,i,Loans due to Individual / Entity,"Car Loan from Loan 2,50,000 2 Lacs+ SK HUF  4,38,000 4 Lacs+","Unsecured Loans S. Shan  10,00,000 10 Lacs+ 50,00,000 50 Lacs+ Corpus Fund  25,25,000 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 92,13,000 92 Lacs+"
3,i,Any other Liability,"For Trade 1,62,686 1 Lacs+ Capital Goods  6,56,166 6 Lacs+ Taxes and Others  16,238 16 Thou+","For Trade  3,17,504 3 Lacs+ Capital Goods 89,23,389 89 Lacs+ Taxes and Others 20,48,094 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,21,24,077 1 Crore+"
4,i,Grand Total of Liabilities (as per affidavit),"28,31,395 28 Lacs+","3,16,67,335 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,44,98,730 3 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,"6,238 6 Thou+","2,10,633 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,16,871 2 Lacs+"
16,ii,Any Other Dues,"Car Loan  36,667 36 Thou+","4,96,075 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,32,742 5 Lacs+"
17,iii,Grand Total of all Govt Dues (as per affidavit),"42,905 42 Thou+","7,06,708 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,49,613 7 Lacs+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 28,74,300 28 Lacs+","Rs 3,23,74,043 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,52,48,343 3 Crore+"
