,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of Baroda, Bistupur Saving No 0019010001xxxxx  4,395 4 Thou+ ICICI Bank, Ranchi Saving No 01750100xxxxx  35,67,730 35 Lacs+ SBI, Doranda, Ranchi, Saving No 1092378xxxxx  3,18,920 3 Lacs+ Bistupur Post Office Saving Bank Passbook No 326736xxxxx  7,065 7 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 38,98,110 38 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","FD, SBI Doranda, Ranchi No 3785695xxxxx  13,37,163 13 Lacs+ FD SBI, Doranda, Ranchi No 3812057xxxxx  26,28,446 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 39,65,609 39 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc","PPF SBI Doranda, Ranchi No 3028168xxxxx  27,69,576 27 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 27,69,576 27 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Toyota Etios Car JH-05BR-5055/2017  10,50,000 10 Lacs+ Innova Crysta 2.4V JH-05CP-4554/2019  19,00,000 19 Lacs+ Tata Nexon EV XZ+ JH05CT5126  8,00,000 8 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 37,50,000 37 Lacs+"
8,vii,Jewellery (give details weight value),"Gold Jewellery 314 gm.  23,45,580 23 Lacs+ Daimond Ring 2 Pic.  65,000 65 Thou+ Silver Coin 38-3800 gm., Glass-6-1800 gm., 2-500 gm., Total 6100 gm.  6,64,900 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 30,75,480 30 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,79,58,776 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,79,58,776 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,79,58,775 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,79,58,775 1 Crore+"
