,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,57,475 5 Lacs+","3,45,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,02,475 9 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Axis No 6xxxxx Bokaro Br. 43,278 43 Thou+ BOI A/c No. 2549 Bokaro Br. 2,56,04,198 2 Crore+ SBI No 10xxxxx Doranda Ranchi Br. 77,46,080 77 Lacs+ PNB No 09701261200xxxxx  13,873 13 Thou+ PNB No 097010010001xxxxx  10,000 10 Thou+","SBI SB No 3053995xxxxx Ranchi Br. 2,46,678 2 Lacs+",Nil,"BOI No 48001011001xxxxx  7,002 7 Thou+ BOI FD No 48005611000xxxxx  5,36,822 5 Lacs+","BOI No 48001011001xxxxx  7,002 7 Thou+ BOI FD No 48005611000xxxxx  5,36,822 5 Lacs+",Nil,"Rs 3,47,51,755 3 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","Maa Bhadrakali Alloys Pvt. Ltd. 17,35,700 17 Lacs+ Grand Mining Bokaro 1,22,79,393 1 Crore+ Grand Mining Works LLP 16,660 16 Thou+ JBR Infrastructure LLP 1,00,46,828 1 Crore+ Investment in Mutual Fund  21,30,000 21 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,62,08,581 2 Crore+"
4,iv,"(a)  NSS, Postal Savings etc","NSC 2009  40,000 40 Thou+ FD/BOI, No 1750xxxxx  3,80,598 3 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,20,598 4 Lacs+"
5,iv,(b) LIC or other insurance Policies,"SBI Life Police No. 2X605711306  10,45,000 10 Lacs+","LIC Policy No 54730xxxxx/2011  5,00,000 5 Lacs+ LIC Policy No 54796xxxxx/2013  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,45,000 20 Lacs+"
6,v,Personal loans/advance given,"Hemlata Soren 1,34,000 1 Lacs+ Jayshre Soren 8,16,500 8 Lacs+ Jharkhand State Board 36,029 36 Thou+ JSVN Ltd. 8,413 8 Thou+ Kalpesh Thakur 1,35,000 1 Lacs+ Lexus Motors Ltd. 1,50,000 1 Lacs+ Louis Vuitton Indiuam Retail 35,000 35 Thou+ Maheshwari Gupta 33,400 33 Thou+ Neha Joshi 5,00,000 5 Lacs+ Nitish Kumar Imprest 5,200 5 Thou+ Pankaj Kumar Singh 33,850 33 Thou+ Pramod Kumar Pandey  9,900 9 Thou+ Ranjeet Gopi 26,300 26 Thou+ SK Bhaghel 50,000 50 Thou+ Yugeshwar Prasad Singh 56,600 56 Thou+ Tanishi Soren 5,00,000 5 Lacs+ Tara Soren 5,00,000 5 Lacs+ Gautam Kumar 1,50,000 1 Lacs+ Sri Sarju Kisku SAIL  7,20,294 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 39,00,486 39 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Hundai i20/JH01BS-3030/2015  5,04,811 5 Lacs+ Innova Crysta 2.4V Car JH09AS3030/2020  16,88,256 16 Lacs+ Forntuner Reg. No. JH01ET3030  43,11,174 43 Lacs+ New Car Reg.No. JH01LF3030  20,39,000 20 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 85,43,241 85 Lacs+"
8,vii,Jewellery (give details weight value),Nil,"Gold 3055 Gr. 34,79,649 34 Lacs+ Silver 05 Kg. 2,19,125 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 36,98,774 36 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Computer 6,400 6 Thou+ Pistol & Gun 1,52,750 1 Lacs+ Furniture & Fixture 3,00,000 3 Lacs+ Gym Equipment 8,92,253 8 Lacs+ Advance Against Kolkata Flat Rs.  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 18,51,403 18 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"7,59,44,156 7 Crore+","52,90,452 52 Lacs+",Nil,"5,43,824 5 Lacs+","5,43,824 5 Lacs+",Nil,"Rs 8,23,22,256 8 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 7,59,44,213 7 Crore+","Rs 52,90,452 52 Lacs+",Nil,"Rs 5,43,824 5 Lacs+","Rs 5,43,824 5 Lacs+",Nil,"Rs 8,23,22,313 8 Crore+"
