,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"BOI CC A/c 91,832 91 Thou+ Car Loan Reg No. JH01LF3030  13,02,583 13 Lacs+ Car Loan Reg.No. JH01ET3030  5,56,340 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,50,755 19 Lacs+"
2,i,Loans due to Individual / Entity,"Accent Minmetresource Pvt. Ltd. 13,09,600 13 Lacs+ Astro Minirals Pvt. Ltd. 12,00,000 12 Lacs+ Hemant Soren 51,950 51 Thou+ Kamal Motors 15,000 15 Thou+ Ruppe Soren 17,85,390 17 Lacs+ SK Enterprises 7,00,000 7 Lacs+ Security Deposit  29,07,596 29 Lacs+","Basant Soren  1,34,000 1 Lacs+",Nil,"Basant Soren 5,00,000 5 Lacs+","Basant Soren 5,00,000 5 Lacs+",Nil,"Rs 91,03,536 91 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"99,20,291 99 Lacs+","1,34,000 1 Lacs+",Nil,"5,00,000 5 Lacs+","5,00,000 5 Lacs+",Nil,"Rs 1,10,54,291 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 99,20,291 99 Lacs+","Rs 1,34,000 1 Lacs+",Nil,"Rs 5,00,000 5 Lacs+","Rs 5,00,000 5 Lacs+",Nil,"Rs 1,10,54,291 1 Crore+"
