,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"PNB, A/C No. 476300NC00000267, Branch NCR Subedarganj, Prayagraj  46,99,363 46 Lacs+ BOB, Branch VN Marg, Prayagraj, A/C No. 77110600001751  23,28,595 23 Lacs+ BOB, Branch Rajrooppur Prayagraj, A/C No. 39470600001339  17,36,000 17 Lacs+","BOI, Branch Gomati Nagar, Lucknow, Housing Loan A/C No. 753375510000009  22,00,000 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,09,63,958 1 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"87,63,958 87 Lacs+","22,00,000 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,09,63,958 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,"AY 2010-11 Demanded  10,51,400 10 Lacs+ AY 2011-12 Demanded  21,66,520 21 Lacs+ AY 2012-13 Demanded  7,64,330 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 39,82,250 39 Lacs+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),"39,82,250 39 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 39,82,250 39 Lacs+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","AY 2010-11 Demanded, Appeal No. CIT6(A) Allahabad/10256/2017-18  10,51,400 10 Lacs+ AY 2011-12 Demanded, Appeal No. CIT6(A) Allahabad/10259/2017-18  21,66,520 21 Lacs+ AY 2012-13 Demanded, Appeal No. CIT6(A) Allahabad/10260/2017-18  7,64,330 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 39,82,250 39 Lacs+"
19,iv,Totals (Calculated as Sum of Values),"Rs 1,67,28,458 1 Crore+","Rs 22,00,000 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,89,28,458 1 Crore+"
