,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,"Allhabad Bank 9,39,211 9 Lacs+ HDFC 23,22,252 23 Lacs+ PNB  5,94,95,611 5 Crore+ P&S Bank 9,02,136 9 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,36,59,210 6 Crore+"
2,i,Loans due to Individual / Entity,"Govind Das 42,00,000 42 Lacs+ Mahesh  10,00,000 10 Lacs+ SSC  48,00,000 48 Lacs+ MDB Pvt. Ltd.  89,500 89 Thou+","Abhiishek Bhargav  5,00,000 5 Lacs+ Anuska Sharma  3,00,000 3 Lacs+ Manish Agarwal 69,00,000 69 Lacs+ Pashupati Biltech Private Limited  10,00,000 10 Lacs+ Rajniesh Dev Sharma 26,05,000 26 Lacs+ Ravi Shrama 26,50,000 26 Lacs+ More businesses Map of shree bankey bihari builders and developers Shree Banke Bihari Builders  81,00,000 81 Lacs+ Shree Satya Shanti Enterprises  1,90,000 1 Lacs+ Swaraj Swami  12,00,000 12 Lacs+ Vivek Rai  5,00,000 5 Lacs+ V.R. Infrastructure 15,00,000 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,55,34,500 3 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,00,89,500 1 Crore+","3,47,12,872 3 Crore+",Nil,Nil,Nil,Nil,"Rs 4,48,02,372 4 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,00,89,500 1 Crore+","Rs 8,91,04,210 8 Crore+",Nil,Nil,Nil,Nil,"Rs 9,91,93,710 9 Crore+"
