,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,50,000 2 Lacs+","2,00,000 2 Lacs+",Nil,"25,000 25 Thou+","25,000 25 Thou+",Nil,"Rs 5,00,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of India Br. Vibhuti Khand Gomtinagar Lucknow No 10xxxxx  12,195 12 Thou+ Bank of India Br. Indara Nagar Lucknow No 68521011000xxxxx  25,456 25 Thou+ Bank of India Br. Patrakpuram Lucknow No 68382011000xxxxx  0 Bank of Baroda Br. Vibuti Khand Gomti Nagar Lucknow No 4690010000xxxxx  296 2 Hund+ Indian Bank Br. Hazratganj Lucknow No 5038042xxxxx  3,87,950 3 Lacs+ Punjab & Sind Bank Br. Hazratganj Lucknow No 0166100010xxxxx  2,404 2 Thou+ Union Bank of India Br. Vibhav khand Gomti Nagar Lucknow No 64450201000xxxxx  50,000 50 Thou+ Punjab National Bank Maurawan Unnao No 791400010008xxxxx  2,000 2 Thou+ Bank of India Br. Vibhuti Khand Gomti Nagar Lucknow PPF No 6xxxxxNo 00000000xxxxx  6,12,283 6 Lacs+","Union Bank of India Br. Vibhav Khand Gomti Nagar Lucknow No 64450201000xxxxx  76,305 76 Thou+ Bank of India Br. Patrkarpuram Lucknow No 68382011000xxxxx  55,219 55 Thou+ Bank of Baroda Br. Vibhav Khand Gomti Nagar Lucknow No 71340101100xxxxx  0 Bank of India Br. Vibhuti Khand Gomti Nagar Lucknow PPF No 6xxxxxNo 00000000xxxxx  5,42,083 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 17,66,191 17 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Anshruta Nirman Pvt Ltd Lucknow  22,50,000 22 Lacs+ Chaudhary Nirman Lucknow 18,50,000 18 Lacs+ Avs Lucknow Agro I 3,00,000 3 Lacs+","Anshruta Nirman Pvt Ltd Lucknow  7,00,000 7 Lacs+ Chaudhary Nirman Lucknow  9,00,000 9 Lacs+ Avs Lucknow Agro 1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 61,00,000 61 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy 4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,00,000 4 Lacs+"
6,v,Personal loans/advance given,"Anshruta Nirman Pvt Ltd Lucknow  31,63,000 31 Lacs+ Chaudhary Nirman Lucknow  1,64,45,628 1 Crore+ Avs Lucknow Agro  67,30,000 67 Lacs+","Anshruta Nirman Pvt Ltd Lucknow  50,57,658 50 Lacs+ Chaudhary Nirman Lucknow  35,36,061 35 Lacs+ Avs Lucknow Agro  61,24,000 61 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,10,56,347 4 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","UP32EV/2800 Audi Q7-2013  25,11,137 25 Lacs+ UP32DB/0111 Honda Civic 2010  2,96,163 2 Lacs+ Fortuner UP32KD/2800  33,51,902 33 Lacs+","Fortuner UP32JQ/2800  29,04,378 29 Lacs+",Nil,Nil,Nil,Nil,"Rs 90,63,580 90 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 500 Gram  15,00,000 15 Lacs+","Gold Jewellery 600 Gram 20,00,000 20 Lacs+ Silver Jewellery 750 Gram 51,000 51 Thou+",Nil,Nil,Nil,Nil,"Rs 35,51,000 35 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Arms Licence No. 9292/ Maurawan NP Bore Rifle 80,000 80 Thou+ Arms Licence No. 1480/Ghazipur Lucknow NP Bore Revolver  50,000 50 Thou+","Arms Licence No. 9292/ Maurawan NP Bore Pictol 1,06,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,36,000 2 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"4,02,70,415 4 Crore+","2,23,52,705 2 Crore+",Nil,"25,000 25 Thou+","25,000 25 Thou+",Nil,"Rs 6,26,73,120 6 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 4,02,70,414 4 Crore+","Rs 2,23,52,704 2 Crore+",Nil,"Rs 25,000 25 Thou+","Rs 25,000 25 Thou+",Nil,"Rs 6,26,73,118 6 Crore+"
