,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"(1) Bank of Broda Br. Vibhav Khand Gomti Nagar Lucknow A/c No. 46900600000112, (2) Bank of Barod Br. Vibhav Khand Gomti Nagar Lucknow A/c No. 46900600000112 (3) Bank of India Br. Patrkaarpuram Gomti Nagar Lucknow A/c No. 683860510000163, (4) Bank Of Baroda Br. Patrkarpuram Gomti Nagar Lucknow A/c No. 31860400000154  3,05,00,000 3 Crore+","(1( Bank of Baroda Br. Patrkaarpurm Gomti Nagar Lucknow A/c No. 3180600001472 (2) Bank of India Br. Patrkaarpurm Gomti Nagar Lucknow A/c No. 683830110000059 (32) Punjab & Sind Bnak Br. Hazratganj Lucknow A/c No. 01661300003678 (4) Punjab & Sind Bank Br. Hazratganj Lucknow A/c No. 01661200001211 (5) Punjab National Bank Br. Hazratganj Lucknow A/c No. 01661200001308 (6) Punjab National Bank Br. Hazraganj Lucknow A/c No. 01661200001309 (7) Punjab & Sind Bank Br. Hazratgnaj Lucknow Khata No. 01661200001371 (8) Punjab & Sind Bank Br. Hazratganj Lucknow A/c NOo. 01661200001929  2,72,00,000 2 Crore+",Nil,Nil,Nil,Nil,"Rs 5,77,00,000 5 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"3,05,00,000 3 Crore+","2,72,00,000 2 Crore+",Nil,Nil,Nil,Nil,"Rs 5,77,00,000 5 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,"CIT Appeal Income Tax 2014-15- 6994580, 2016-17 27977493 0",Nil,Nil,Nil,Nil,Rs 0
19,iv,Totals (Calculated as Sum of Values),"Rs 3,05,00,000 3 Crore+","Rs 2,72,00,000 2 Crore+",Nil,Nil,Nil,Nil,"Rs 5,77,00,000 5 Crore+"
