,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"80,000 80 Thou+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,30,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI 41148790641  11,71,166 11 Lacs+ AxNo 91501004102xxxxx  43,685 43 Thou+ AxNo 91501005109xxxxx  44,035 44 Thou+ Canara 110206317052  1,000 1 Thou+ IDBI 1260102000006736  0","Axis NRE 910010035929658  1,18,00,818 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,30,60,704 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","AXIS MF 90460989963  1,96,929 1 Lacs+ PPF 0106No 000000000xxxxx  4,000 4 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 2,00,929 2 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"Max life Insurance Pre Paid 6,13,500 6 Lacs+ ICICI Pru Life Insurance Perm 2,85,000 2 Lacs+","Max life perfect Future 207152562  10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 18,98,500 18 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra Scorpio JH01 EZ 2650 18,14,211 18 Lacs+","Maruti Swift KA01MQ 9686  7,00,000 7 Lacs+ Royal Enfield JH01 FJ 9342  2,06,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 27,20,211 27 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 55GM 2,86,000 2 Lacs+","Gold 23GM 1,49,500 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,35,500 4 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Gym Equipment , Carried From uplift preformance 5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"50,39,527 50 Lacs+","1,39,06,318 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,89,45,845 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 50,39,526 50 Lacs+","Rs 1,39,06,318 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,89,45,844 1 Crore+"
