,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Indian Bank A/c No. 7262114555  2,27,210 2 Lacs+ SBI Loan A/c No. 4151283034  1,21,75,850 1 Crore+ SBI A/c No. 41490701737  47,22,390 47 Lacs+ SBI A/c No. 41159881378  18,27,069 18 Lacs+","UCO Bank A/c No. 10923726348  26,449 26 Thou+ UCO Bank A/c No. 41159881378  18,27,069 18 Lacs+ UCO Bank A/c No. 41490701737  47,22,390 47 Lacs+ UCO Bank A/c No. 4152813034  1,21,75,850 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,77,04,277 3 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,89,52,519 1 Crore+","1,87,51,758 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,77,04,277 3 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,"2010-11  66,780 66 Thou+ 2010-11  54,939 54 Thou+ 2011-12  3,15,684 3 Lacs+ 2015-16  1,08,04,923 1 Crore+ 2015-16  1,239 1 Thou+",Nil,Nil,Nil,Nil,"Rs 1,12,43,565 1 Crore+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,"1,12,43,565 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,12,43,565 1 Crore+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,89,52,519 1 Crore+","Rs 2,99,95,323 2 Crore+",Nil,Nil,Nil,Nil,"Rs 4,89,47,842 4 Crore+"
