,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,50,000 1 Lacs+","1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI, Grd  23,000 23 Thou+ HDFC Giridih  5,000 5 Thou+","SBI, No 2018636xxxxx  10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 38,000 38 Thou+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Renault Triber Car, No.JH10BZ6968, Year-2020  7,50,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,50,000 7 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 30 Grm  2,10,000 2 Lacs+ Silver 100 Grm  7,000 7 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 2,17,000 2 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"2,17,000 2 Lacs+","8,60,000 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,77,000 10 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 3,95,000 3 Lacs+","Rs 8,60,000 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,55,000 12 Lacs+"
